# Gaussian hill terrain data
# X Y Z (meters, UTM Zone 11N)
330000.00 3775000.00 0.001495
330020.41 3775000.00 0.002330
330040.82 3775000.00 0.003567
330061.22 3775000.00 0.005361
330081.63 3775000.00 0.007907
330102.04 3775000.00 0.011450
330122.45 3775000.00 0.016276
330142.86 3775000.00 0.022712
330163.27 3775000.00 0.031112
330183.67 3775000.00 0.041836
330204.08 3775000.00 0.055225
330224.49 3775000.00 0.071563
330244.90 3775000.00 0.091032
330265.31 3775000.00 0.113675
330285.71 3775000.00 0.139346
330306.12 3775000.00 0.167682
330326.53 3775000.00 0.198079
330346.94 3775000.00 0.229695
330367.35 3775000.00 0.261473
330387.76 3775000.00 0.292187
330408.16 3775000.00 0.320521
330428.57 3775000.00 0.345154
330448.98 3775000.00 0.364864
330469.39 3775000.00 0.378625
330489.80 3775000.00 0.385699
330510.20 3775000.00 0.385699
330530.61 3775000.00 0.378625
330551.02 3775000.00 0.364864
330571.43 3775000.00 0.345154
330591.84 3775000.00 0.320521
330612.24 3775000.00 0.292187
330632.65 3775000.00 0.261473
330653.06 3775000.00 0.229695
330673.47 3775000.00 0.198079
330693.88 3775000.00 0.167682
330714.29 3775000.00 0.139346
330734.69 3775000.00 0.113675
330755.10 3775000.00 0.091032
330775.51 3775000.00 0.071563
330795.92 3775000.00 0.055225
330816.33 3775000.00 0.041836
330836.73 3775000.00 0.031112
330857.14 3775000.00 0.022712
330877.55 3775000.00 0.016276
330897.96 3775000.00 0.011450
330918.37 3775000.00 0.007907
330938.78 3775000.00 0.005361
330959.18 3775000.00 0.003567
330979.59 3775000.00 0.002330
331000.00 3775000.00 0.001495
330000.00 3775020.41 0.002330
330020.41 3775020.41 0.003634
330040.82 3775020.41 0.005563
330061.22 3775020.41 0.008359
330081.63 3775020.41 0.012330
330102.04 3775020.41 0.017855
330122.45 3775020.41 0.025380
330142.86 3775020.41 0.035416
330163.27 3775020.41 0.048514
330183.67 3775020.41 0.065236
330204.08 3775020.41 0.086115
330224.49 3775020.41 0.111590
330244.90 3775020.41 0.141950
330265.31 3775020.41 0.177257
330285.71 3775020.41 0.217287
330306.12 3775020.41 0.261473
330326.53 3775020.41 0.308872
330346.94 3775020.41 0.358172
330367.35 3775020.41 0.407723
330387.76 3775020.41 0.455617
330408.16 3775020.41 0.499800
330428.57 3775020.41 0.538211
330448.98 3775020.41 0.568945
330469.39 3775020.41 0.590403
330489.80 3775020.41 0.601433
330510.20 3775020.41 0.601433
330530.61 3775020.41 0.590403
330551.02 3775020.41 0.568945
330571.43 3775020.41 0.538211
330591.84 3775020.41 0.499800
330612.24 3775020.41 0.455617
330632.65 3775020.41 0.407723
330653.06 3775020.41 0.358172
330673.47 3775020.41 0.308872
330693.88 3775020.41 0.261473
330714.29 3775020.41 0.217287
330734.69 3775020.41 0.177257
330755.10 3775020.41 0.141950
330775.51 3775020.41 0.111590
330795.92 3775020.41 0.086115
330816.33 3775020.41 0.065236
330836.73 3775020.41 0.048514
330857.14 3775020.41 0.035416
330877.55 3775020.41 0.025380
330897.96 3775020.41 0.017855
330918.37 3775020.41 0.012330
330938.78 3775020.41 0.008359
330959.18 3775020.41 0.005563
330979.59 3775020.41 0.003634
331000.00 3775020.41 0.002330
330000.00 3775040.82 0.003567
330020.41 3775040.82 0.005563
330040.82 3775040.82 0.008515
330061.22 3775040.82 0.012795
330081.63 3775040.82 0.018874
330102.04 3775040.82 0.027331
330122.45 3775040.82 0.038850
330142.86 3775040.82 0.054212
330163.27 3775040.82 0.074262
330183.67 3775040.82 0.099860
330204.08 3775040.82 0.131819
330224.49 3775040.82 0.170815
330244.90 3775040.82 0.217287
330265.31 3775040.82 0.271334
330285.71 3775040.82 0.332610
330306.12 3775040.82 0.400245
330326.53 3775040.82 0.472801
330346.94 3775040.82 0.548266
330367.35 3775040.82 0.624116
330387.76 3775040.82 0.697430
330408.16 3775040.82 0.765061
330428.57 3775040.82 0.823859
330448.98 3775040.82 0.870904
330469.39 3775040.82 0.903750
330489.80 3775040.82 0.920635
330510.20 3775040.82 0.920635
330530.61 3775040.82 0.903750
330551.02 3775040.82 0.870904
330571.43 3775040.82 0.823859
330591.84 3775040.82 0.765061
330612.24 3775040.82 0.697430
330632.65 3775040.82 0.624116
330653.06 3775040.82 0.548266
330673.47 3775040.82 0.472801
330693.88 3775040.82 0.400245
330714.29 3775040.82 0.332610
330734.69 3775040.82 0.271334
330755.10 3775040.82 0.217287
330775.51 3775040.82 0.170815
330795.92 3775040.82 0.131819
330816.33 3775040.82 0.099860
330836.73 3775040.82 0.074262
330857.14 3775040.82 0.054212
330877.55 3775040.82 0.038850
330897.96 3775040.82 0.027331
330918.37 3775040.82 0.018874
330938.78 3775040.82 0.012795
330959.18 3775040.82 0.008515
330979.59 3775040.82 0.005563
331000.00 3775040.82 0.003567
330000.00 3775061.22 0.005361
330020.41 3775061.22 0.008359
330040.82 3775061.22 0.012795
330061.22 3775061.22 0.019227
330081.63 3775061.22 0.028361
330102.04 3775061.22 0.041069
330122.45 3775061.22 0.058379
330142.86 3775061.22 0.081463
330163.27 3775061.22 0.111590
330183.67 3775061.22 0.150055
330204.08 3775061.22 0.198079
330224.49 3775061.22 0.256677
330244.90 3775061.22 0.326509
330265.31 3775061.22 0.407723
330285.71 3775061.22 0.499800
330306.12 3775061.22 0.601433
330326.53 3775061.22 0.710460
330346.94 3775061.22 0.823859
330367.35 3775061.22 0.937836
330387.76 3775061.22 1.048001
330408.16 3775061.22 1.149628
330428.57 3775061.22 1.237981
330448.98 3775061.22 1.308673
330469.39 3775061.22 1.358031
330489.80 3775061.22 1.383403
330510.20 3775061.22 1.383403
330530.61 3775061.22 1.358031
330551.02 3775061.22 1.308673
330571.43 3775061.22 1.237981
330591.84 3775061.22 1.149628
330612.24 3775061.22 1.048001
330632.65 3775061.22 0.937836
330653.06 3775061.22 0.823859
330673.47 3775061.22 0.710460
330693.88 3775061.22 0.601433
330714.29 3775061.22 0.499800
330734.69 3775061.22 0.407723
330755.10 3775061.22 0.326509
330775.51 3775061.22 0.256677
330795.92 3775061.22 0.198079
330816.33 3775061.22 0.150055
